cm-1,abs
1738.542,0.01681178
1739.024,0.01597679
1739.506,0.01273751
1739.988,0.0115949
1740.47,0.01481658
1740.952,0.01675248
1741.434,0.01698827
1741.916,0.01704354
1742.399,0.01668871
1742.881,0.01577629
1743.363,0.01532713
1743.845,0.01595231
1744.327,0.01638856
1744.809,0.0165374
1745.291,0.01660615
1745.773,0.01652222
1746.255,0.01635987
1746.738,0.01595833
1747.22,0.01558158
1747.702,0.01592396
1748.184,0.01515187
1748.666,0.0141081
1749.148,0.01468982
1749.63,0.01582508
1750.113,0.0162386
1750.595,0.01453071
1751.077,0.009800025
1751.559,0.009626915
1752.041,0.01467504
1752.523,0.01654725
1753.005,0.01682429
1753.487,0.01717475
1753.969,0.01745619
1754.452,0.01758259
1754.934,0.01764249
1755.416,0.01766071
1755.898,0.01756047
1756.38,0.0159938
1756.862,0.01484634
1757.344,0.01687006
1757.827,0.01829652
1758.309,0.01860632
1758.791,0.01879236
1759.273,0.01913465
1759.755,0.01946927
1760.237,0.0198893
1760.719,0.01998223
1761.201,0.01866609
1761.683,0.0157989
1762.166,0.01700019
1762.648,0.02015147
1763.13,0.0211554
1763.612,0.02165535
1764.094,0.0221678
1764.576,0.02282516
1765.058,0.0235264
1765.541,0.02425026
1766.023,0.02489534
1766.505,0.02547336
1766.987,0.02589853
1767.469,0.02551763
1767.951,0.02297546
1768.433,0.02387591
1768.915,0.02770136
1769.397,0.02918796
1769.88,0.03015581
1770.362,0.03064245
1770.844,0.02994994
1771.326,0.02937423
1771.808,0.03103702
1772.29,0.02861995
1772.772,0.02626122
1773.255,0.03241177
1773.737,0.03732373
1774.219,0.03917798
1774.701,0.04049814
1775.183,0.04130163
1775.665,0.04237771
1776.147,0.04455239
1776.629,0.04674538
1777.111,0.04847512
1777.594,0.05027279
1778.076,0.05212014
1778.558,0.05401485
1779.04,0.05583191
1779.522,0.05805898
1780.004,0.05983317
1780.486,0.06108173
1780.969,0.0634851
1781.451,0.06685989
1781.933,0.06959799
1782.415,0.07242948
1782.897,0.07511372
1783.379,0.07798302
1783.861,0.08106081
1784.343,0.08360096
1784.825,0.08506721
1785.308,0.0893926
1785.79,0.09461464
1786.272,0.09877382
1786.754,0.1028923
1787.236,0.1074324
1787.718,0.1121351
1788.2,0.1172884
1788.682,0.1227339
1789.165,0.128472
1789.647,0.1345296
1790.129,0.1408787
1790.611,0.1463701
1791.093,0.1530472
1791.575,0.1615275
1792.057,0.167672
1792.539,0.1720754
1793.022,0.1824109
1793.504,0.1943951
1793.986,0.2040284
1794.468,0.2132303
1794.95,0.2223032
1795.432,0.2310267
1795.914,0.2396728
1796.396,0.2487354
1796.879,0.2575555
1797.361,0.2657849
1797.843,0.2736933
1798.325,0.2814001
1798.807,0.2887596
1799.289,0.2950307
1799.771,0.3024084
1800.253,0.3110373
1800.736,0.3185637
1801.218,0.3252603
1801.7,0.3329121
1802.182,0.3400331
1802.664,0.3469175
1803.146,0.3540037
1803.628,0.35963
1804.11,0.3636197
1804.593,0.3657279
1805.075,0.3655504
1805.557,0.3625773
1806.039,0.3573289
1806.521,0.3515818
1807.003,0.347959
1807.485,0.3485881
1807.967,0.3549565
1808.45,0.3659675
1808.932,0.3791579
1809.414,0.3917122
1809.896,0.3993441
1810.378,0.3997781
1810.86,0.396021
1811.342,0.3911375
1811.824,0.3855233
1812.307,0.3802133
1812.789,0.375303
1813.271,0.3699311
1813.753,0.3635357
1814.235,0.3558279
1814.717,0.3469808
1815.199,0.3372429
1815.681,0.3266091
1816.164,0.3153811
1816.646,0.3036724
1817.128,0.2914784
1817.61,0.2795017
1818.092,0.2681891
1818.574,0.2569475
1819.056,0.2459032
1819.538,0.2350446
1820.021,0.2246889
1820.503,0.2147313
1820.985,0.2052849
1821.467,0.1960008
1821.949,0.1867114
1822.431,0.1775617
1822.913,0.168865
1823.395,0.1606022
1823.878,0.1525423
1824.36,0.1446972
1824.842,0.1360444
1825.324,0.1280386
1825.806,0.1228611
1826.288,0.1175685
1826.77,0.1115029
1827.252,0.105698
1827.735,0.1001535
1828.217,0.09470319
1828.699,0.08899699
1829.181,0.08347457
1829.663,0.07802209
1830.145,0.07263485
1830.627,0.06997035
1831.109,0.06741223
1831.592,0.06397176
1832.074,0.06046407
1832.556,0.05696136
1833.038,0.05380223
1833.52,0.0509855
1834.002,0.04841352
1834.484,0.04592632
1834.966,0.04353639
1835.449,0.0412614
1835.931,0.03916532
1836.413,0.03707625
1836.895,0.034913
1837.377,0.03308108
1837.859,0.03171009
1838.341,0.03027722
1838.823,0.0289399
1839.306,0.02770238
1839.788,0.02652794
1840.27,0.02532423
1840.752,0.02434168
1841.234,0.02344809
1841.716,0.02254776
1842.198,0.02161467
1842.68,0.02094968
1843.163,0.01995201
1843.645,0.01688643
1844.127,0.01212095
1844.609,0.01373466
1845.091,0.01697614
1845.573,0.01716409
1846.055,0.01687068
1846.537,0.01665194
1847.02,0.01623344
1847.502,0.01549573
1847.984,0.01507732
1848.466,0.01511265
1848.948,0.01497634
1849.43,0.01477585
1849.912,0.01460671
1850.394,0.01435269
1850.877,0.01397986
1851.359,0.01378322
1851.841,0.01372242
1852.323,0.01372532
1852.805,0.01356496
1853.287,0.01338997
1853.769,0.01319756
1854.251,0.01309852
1854.734,0.01298488
1855.216,0.01289852
1855.698,0.01282306
1856.18,0.01270097
1856.662,0.01266194
1857.144,0.01261446
1857.626,0.01241622
1858.108,0.01225995
1858.591,0.01226769
1859.073,0.01233375
1859.555,0.01220607
1860.037,0.01217465
1860.519,0.01220553
1861.001,0.01215663
1861.483,0.01208402
1861.965,0.01211632
1862.448,0.01216774
1862.93,0.01221019
1863.412,0.01212671
1863.894,0.01204385
1864.376,0.01202692
1864.858,0.01198973
1865.34,0.01194344
1865.822,0.01180338
1866.305,0.01147604
1866.787,0.01142712
1867.269,0.01120297
1867.751,0.01057725
1868.233,0.01081565
1868.715,0.01050534
1869.197,0.008717905
1869.679,0.009422855
1870.161,0.01114708
1870.644,0.01148795
1871.126,0.01146138
1871.608,0.0115852
1872.09,0.01168883
1872.572,0.01158663
1873.054,0.01169969
1873.536,0.01178748
1874.019,0.01168141
1874.501,0.01161749
1874.983,0.01166235
1875.465,0.01175266
1875.947,0.01168815
1876.429,0.01147672
1876.911,0.01147887
1877.393,0.01163349
1877.875,0.01169023
1878.358,0.01165816
1878.84,0.01164863
1879.322,0.01157121
1879.804,0.01162195
1880.286,0.01157863
1880.768,0.01145131
1881.25,0.01142624
1881.733,0.01143328
1882.215,0.01147016
1882.697,0.01148839
1883.179,0.01158714
1883.661,0.01160973
1884.143,0.01144379
1884.625,0.01129199
1885.107,0.01136926
1885.589,0.01148849
1886.072,0.01147563
1886.554,0.01138886
1887.036,0.01135117
1887.518,0.01140491
1888,0.0114028
1888.482,0.01128121
1888.964,0.01075016
1889.447,0.009835782
1889.929,0.01031641
1890.411,0.01124507
1890.893,0.01139113
1891.375,0.01137892
1891.857,0.01136185
1892.339,0.01124439
1892.821,0.01121888
1893.303,0.01124898
1893.786,0.01127162
1894.268,0.01127411
1894.75,0.01103008
1895.232,0.01075108
1895.714,0.01100993
1896.196,0.01124143
1896.678,0.01127523
1897.161,0.01128791
1897.643,0.01140083
1898.125,0.01148747
1898.607,0.01147601
1899.089,0.01154695
1899.571,0.01149918
1900.053,0.01146526
1900.535,0.01159098
1901.017,0.01155804
1901.5,0.01144471
1901.982,0.01145536
1902.464,0.01156301
1902.946,0.01157962
1903.428,0.01156338
1903.91,0.01158455
1904.392,0.01156417
1904.875,0.01150799
1905.357,0.01158955
1905.839,0.01167184
1906.321,0.01166776
1906.803,0.01169213
1907.285,0.01165207
1907.767,0.01152
1908.249,0.01156696
1908.732,0.01176859
1909.214,0.01170833
1909.696,0.01140862
1910.178,0.01140437
1910.66,0.01178197
1911.142,0.01187938
1911.624,0.01197147
1912.106,0.01197443
1912.589,0.01194814
1913.071,0.01194688
1913.553,0.01203472
1914.035,0.01210177
1914.517,0.01221977
1914.999,0.01228725
1915.481,0.01230951
1915.963,0.01231234
1916.446,0.01231292
1916.928,0.01221316
1917.41,0.01141858
1917.892,0.009677055
1918.374,0.01043203
1918.856,0.0120194
1919.338,0.01227884
1919.82,0.01238778
1920.302,0.01245243
1920.785,0.01253673
1921.267,0.01246627
1921.749,0.01228494
1922.231,0.01201684
1922.713,0.01177489
1923.195,0.01169043
1923.677,0.01215458
1924.16,0.01247207
1924.642,0.01258106
1925.124,0.0126746
1925.606,0.01269595
1926.088,0.0126498
1926.57,0.01269438
1927.052,0.01274594
1927.534,0.01282719
1928.016,0.01280077
1928.499,0.01275457
1928.981,0.01283203
1929.463,0.01291811
1929.945,0.01296918
1930.427,0.0130363
1930.909,0.01308199
1931.391,0.01307345
1931.874,0.01310944
1932.356,0.01318888
1932.838,0.0132008
1933.32,0.01324169
1933.802,0.01330233
1934.284,0.01332601
1934.766,0.01335139
1935.248,0.0134712
1935.73,0.01363956
1936.213,0.01373421
1936.695,0.01372412
1937.177,0.01372153
1937.659,0.01378712
1938.141,0.01390363
1938.623,0.01387732
1939.105,0.01397189
1939.588,0.01400799
1940.07,0.01393483
1940.552,0.01399807
1941.034,0.01407243
1941.516,0.0139425
1941.998,0.01346122
1942.48,0.01280623
1942.962,0.01332413
1943.444,0.01405234
1943.927,0.01419005
1944.409,0.01421709
1944.891,0.01422141
1945.373,0.01413223
1945.855,0.01409115
1946.337,0.01410639
1946.819,0.01414595
1947.302,0.01420542
1947.784,0.01420819
1948.266,0.01423349
1948.748,0.01421514
1949.23,0.01426992
1949.712,0.01431803
1950.194,0.01416519
1950.676,0.01397832
1951.158,0.0139076
1951.641,0.01391725
1952.123,0.01393052
1952.605,0.01383477
1953.087,0.01365365
1953.569,0.01350579
1954.051,0.01346994
1954.533,0.01333468
1955.016,0.01323667
1955.498,0.01322707
1955.98,0.01315917
1956.462,0.01311993
1956.944,0.01299141
1957.426,0.01284678
1957.908,0.0128176
1958.39,0.01280808
1958.872,0.0127196
1959.355,0.01267514
1959.837,0.0125753
1960.319,0.01248765
1960.801,0.01259215
1961.283,0.01263721
1961.765,0.01252711
1962.247,0.01245219
1962.729,0.01254488
1963.212,0.01263888
1963.694,0.01264376
1964.176,0.01266941
1964.658,0.01267293
1965.14,0.01268736
1965.622,0.01258935
1966.104,0.01245512
1966.586,0.0125015
1967.069,0.01243991
1967.551,0.01229509
1968.033,0.01260204
1968.515,0.01281593
1968.997,0.01279654
1969.479,0.01278791
1969.961,0.01287862
1970.443,0.01288296
1970.926,0.01295419
1971.408,0.01298304
1971.89,0.01300431
1972.372,0.01298092
1972.854,0.01305556
1973.336,0.01311593
1973.818,0.01308247
1974.3,0.01316214
1974.783,0.01320941
1975.265,0.01314032
1975.747,0.01311945
1976.229,0.01322027
1976.711,0.01326502
1977.193,0.01324517
1977.675,0.01331654
1978.157,0.01343275
1978.64,0.01342295
1979.122,0.01337186
1979.604,0.01340572
1980.086,0.01339349
1980.568,0.01334439
1981.05,0.0134415
1981.532,0.01347431
1982.014,0.01341485
1982.497,0.01348522
1982.979,0.01349055
1983.461,0.01352955
1983.943,0.01354572
1984.425,0.01347048
1984.907,0.0134019
1985.389,0.01347131
1985.871,0.0134739
1986.354,0.01345466
1986.836,0.01338665
1987.318,0.01336379
1987.8,0.01330055
1988.282,0.01331904
1988.764,0.01334063
1989.246,0.01337709
1989.728,0.01339079
1990.211,0.01338095
1990.693,0.01328033
1991.175,0.01306898
1991.657,0.01247623
1992.139,0.01240002
1992.621,0.01292023
1993.103,0.01310599
1993.585,0.01307523
1994.068,0.01305143
1994.55,0.01297741
1995.032,0.01286418
1995.514,0.0128579
1995.996,0.01279149
1996.478,0.01270639
1996.96,0.0125974
1997.443,0.01244469
1997.925,0.01241496
1998.407,0.01242911
1998.889,0.01234261
1999.371,0.01223616
1999.853,0.01222223
2000.335,0.01216446
2000.817,0.01217632
2001.299,0.01220127
2001.782,0.01212927
2002.264,0.01215888
2002.746,0.0121338
2003.228,0.01202464
2003.71,0.01189518
2004.192,0.0119558
2004.674,0.01206593
2005.156,0.01197706
2005.639,0.0118832
2006.121,0.01190523
2006.603,0.01188793
2007.085,0.01189716
2007.567,0.01185194
2008.049,0.01181298
2008.531,0.01179433
2009.013,0.01177322
2009.496,0.01181213
2009.978,0.01185037
2010.46,0.01181506
2010.942,0.01185412
2011.424,0.01187805
2011.906,0.01177652
2012.388,0.01173989
2012.87,0.01173478
2013.353,0.01178667
2013.835,0.01186052
2014.317,0.01188548
2014.799,0.01181234
2015.281,0.01175572
2015.763,0.01173298
2016.245,0.01161453
2016.727,0.01144958
2017.21,0.01162855
2017.692,0.01176607
2018.174,0.01169829
2018.656,0.01175344
2019.138,0.01181993
2019.62,0.01189583
2020.102,0.01195516
2020.584,0.01192226
2021.067,0.01190227
2021.549,0.01191834
2022.031,0.01200785
2022.513,0.01210882
2022.995,0.01206443
2023.477,0.01207203
2023.959,0.01212358
2024.441,0.01213949
2024.924,0.01211199
2025.406,0.01203088
2025.888,0.01204184
2026.37,0.01210937
2026.852,0.01214968
2027.334,0.01222662
2027.816,0.01227464
2028.298,0.01224915
2028.781,0.01234237
2029.263,0.01243978
2029.745,0.01247333
2030.227,0.01239757
2030.709,0.01235679
2031.191,0.01234854
2031.673,0.01245277
2032.155,0.01256213
2032.638,0.01256786
2033.12,0.01259904
2033.602,0.01267965
2034.084,0.01273376
2034.566,0.01270841
2035.048,0.01269094
2035.53,0.01274788
2036.012,0.01268671
2036.495,0.0126543
2036.977,0.01265051
2037.459,0.01266965
2037.941,0.01272386
2038.423,0.01277556
2038.905,0.01276921
2039.387,0.01283091
2039.869,0.01279385
2040.352,0.01276238
2040.834,0.01281391
2041.316,0.01275617
2041.798,0.01272123
2042.28,0.01269415
2042.762,0.01270571
2043.244,0.01270745
2043.726,0.01266924
2044.208,0.01273335
2044.691,0.0127241
2045.173,0.01265502
2045.655,0.01262377
2046.137,0.01254136
2046.619,0.01252646
2047.101,0.01248496
2047.583,0.01240704
2048.065,0.01238062
2048.548,0.01239061
2049.03,0.01246794
2049.512,0.01241502
2049.994,0.01242723
2050.476,0.01244042
2050.958,0.01226077
2051.44,0.01212419
2051.923,0.01216756
2052.405,0.01228732
2052.887,0.01224574
2053.369,0.01206937
2053.851,0.01195659
2054.333,0.01198305
2054.815,0.01200345
2055.297,0.01195199
2055.78,0.01197951
2056.262,0.01195304
2056.744,0.01189385
2057.226,0.01185701
2057.708,0.01176787
2058.19,0.01171307
2058.672,0.01172981
2059.154,0.01184826
2059.636,0.01180246
2060.119,0.01163822
2060.601,0.011631
2061.083,0.01169901
2061.565,0.01175977
2062.047,0.01166851
2062.529,0.01159867
2063.011,0.01156641
2063.493,0.0115592
2063.976,0.01160184
2064.458,0.01155039
2064.94,0.01140709
2065.422,0.011482
2065.904,0.01164479
2066.386,0.01163373
2066.868,0.01165861
2067.351,0.01168812
2067.833,0.01159098
2068.315,0.01161208
2068.797,0.0117001
2069.279,0.0116553
2069.761,0.0115969
2070.243,0.01162903
2070.725,0.01165285
2071.208,0.01159598
2071.69,0.01158884
2072.172,0.0115933
2072.654,0.01160487
2073.136,0.01163281
2073.618,0.01164312
2074.1,0.01166844
2074.582,0.0117017
2075.064,0.01170037
2075.547,0.01164959
2076.029,0.01160521
2076.511,0.01151949
2076.993,0.01153381
2077.475,0.01154048
2077.957,0.01153072
2078.439,0.01146308
2078.922,0.01140022
2079.404,0.01143791
2079.886,0.01153194
2080.368,0.01159319
2080.85,0.01145369
2081.332,0.01134192
2081.814,0.01136018
2082.296,0.01146815
2082.779,0.01152381
2083.261,0.01151833
2083.743,0.01154174
2084.225,0.01149152
2084.707,0.01138702
2085.189,0.01138909
2085.671,0.01134654
2086.153,0.01133223
2086.635,0.01146805
2087.118,0.01149343
2087.6,0.01130298
2088.082,0.01126673
2088.564,0.01139535
2089.046,0.01136692
2089.528,0.01127173
2090.01,0.01120158
2090.492,0.01118274
2090.975,0.01125476
2091.457,0.01132066
2091.939,0.01134624
2092.421,0.01125309
2092.903,0.01120756
2093.385,0.01124221
2093.867,0.0112145
2094.35,0.01122789
2094.832,0.01120369
2095.314,0.0112148
2095.796,0.01127135
2096.278,0.01122963
2096.76,0.01110945
2097.242,0.01117608
2097.724,0.01126656
2098.207,0.01121015
2098.689,0.01112784
2099.171,0.01106071
2099.653,0.01114004
2100.135,0.01126662
2100.617,0.0112639
2101.099,0.0113226
2101.581,0.01131974
2102.063,0.01125697
2102.546,0.01119192
2103.028,0.01112828
2103.51,0.0111498
2103.992,0.01120195
2104.474,0.01115514
2104.956,0.01119192
2105.438,0.01121725
2105.92,0.01114314
2106.403,0.01109242
2106.885,0.01109942
2107.367,0.01100374
2107.849,0.01101248
2108.331,0.01109521
2108.813,0.0111343
2109.295,0.01112672
2109.778,0.01113171
2110.26,0.01103042
2110.742,0.01097282
2111.224,0.01099328
2111.706,0.01100154
2112.188,0.01109018
2112.67,0.01114215
2113.152,0.01121225
2113.635,0.01116299
2114.117,0.0110099
2114.599,0.01096035
2115.081,0.01089895
2115.563,0.01080478
2116.045,0.01091288
2116.527,0.01103158
2117.009,0.01108922
2117.491,0.01107325
2117.974,0.01107753
2118.456,0.0111736
2118.938,0.01120239
2119.42,0.01107352
2119.902,0.01102138
2120.384,0.01104494
2120.866,0.01102196
2121.348,0.01097584
2121.831,0.01097007
2122.313,0.01095162
2122.795,0.01095243
2123.277,0.01088859
2123.759,0.01081201
2124.241,0.01092294
2124.723,0.01104143
2125.206,0.01108443
2125.688,0.01108457
2126.17,0.01106761
2126.652,0.01106033
2127.134,0.01104966
2127.616,0.01091845
2128.098,0.01090765
2128.58,0.01099209
2129.063,0.01108899
2129.545,0.01106278
2130.027,0.01102672
2130.509,0.01102176
2130.991,0.01096813
2131.473,0.01096381
2131.955,0.01097945
2132.437,0.01096816
2132.919,0.01105666
2133.402,0.01107417
2133.884,0.01099746
2134.366,0.01095535
2134.848,0.01093952
2135.33,0.01083168
2135.812,0.01077883
2136.294,0.0107883
2136.776,0.01084486
2137.259,0.01083083
2137.741,0.01087816
2138.223,0.01092222
2138.705,0.0108487
2139.187,0.01074557
2139.669,0.01074605
2140.151,0.01079805
2140.634,0.01081049
2141.115,0.01088862
2141.598,0.01092188
2142.08,0.01082587
2142.562,0.01076704
2143.044,0.01075882
2143.526,0.01077675
2144.008,0.01073009
2144.49,0.01065823
2144.973,0.01059901
2145.455,0.01052863
2145.937,0.01048481
2146.419,0.01042836
2146.901,0.01029816
2147.383,0.01035174
2147.865,0.01043345
2148.347,0.01042687
2148.83,0.01034061
2149.312,0.01029341
2149.794,0.01030623
2150.276,0.01030036
2150.758,0.01018539
2151.24,0.01013465
2151.722,0.01006472
2152.204,0.01005394
2152.687,0.01014571
2153.169,0.01014578
2153.651,0.01008059
2154.133,0.009962424
2154.615,0.009971917
2155.097,0.0100104
2155.579,0.009983987
2156.062,0.009966425
2156.544,0.009960084
2157.026,0.009967306
2157.508,0.009836493
2157.99,0.009696537
2158.472,0.009763696
2158.954,0.009825749
2159.436,0.009814463
2159.918,0.009819818
2160.401,0.009858117
2160.883,0.009808837
2161.365,0.009734012
2161.847,0.009707143
2162.329,0.009713478
2162.811,0.00975597
2163.293,0.009773084
2163.775,0.009746957
2164.258,0.009622951
2164.74,0.009548531
2165.222,0.009522283
2165.704,0.009564925
2166.186,0.009722898
2166.668,0.009765255
2167.15,0.00967387
2167.633,0.009602321
2168.115,0.009587619
2168.597,0.009585554
2169.079,0.009537795
2169.561,0.009573393
2170.043,0.009558591
2170.525,0.009535355
2171.007,0.009483674
2171.49,0.00945516
2171.972,0.009452248
2172.454,0.009277482
2172.936,0.009268343
2173.418,0.009441175
2173.9,0.009386355
2174.382,0.009305713
2174.864,0.009311535
2175.346,0.009359946
2175.829,0.00929224
2176.311,0.009167789
2176.793,0.009229519
2177.275,0.009301482
2177.757,0.009281442
2178.239,0.0093114
2178.721,0.009240655
2179.203,0.009122445
2179.686,0.00908492
2180.168,0.009090402
2180.65,0.009032683
2181.132,0.008977307
2181.614,0.008997738
2182.096,0.008998347
2182.578,0.008986237
2183.061,0.008907225
2183.542,0.008871038
2184.025,0.008887981
2184.507,0.008938543
2184.989,0.008930258
2185.471,0.008774533
2185.953,0.008759622
2186.435,0.008688968
2186.917,0.008730176
2187.4,0.008768515
2187.882,0.008722232
2188.364,0.00861927
2188.846,0.00858527
2189.328,0.008608421
2189.81,0.008589833
2190.292,0.008572124
2190.774,0.008591083
2191.257,0.008569927
2191.739,0.008542149
2192.221,0.008526774
2192.703,0.008528295
2193.185,0.008390111
2193.667,0.008327622
2194.149,0.008393016
2194.631,0.008462948
2195.114,0.008537926
2195.596,0.008506939
2196.078,0.008342348
2196.56,0.008214657
2197.042,0.008264298
2197.524,0.008390854
2198.006,0.008423048
2198.489,0.00835623
2198.97,0.008234208
2199.453,0.008073603
2199.935,0.007997119
2200.417,0.008052202
2200.899,0.008052911
2201.381,0.008022399
2201.863,0.007983754
2202.345,0.00791994
2202.828,0.007862782
2203.31,0.007861533
2203.792,0.007902563
2204.274,0.007898783
2204.756,0.007885657
2205.238,0.007852626
2205.72,0.007741809
2206.202,0.007696715
2206.685,0.007637057
2207.167,0.007623534
2207.649,0.007540252
2208.131,0.007504415
2208.613,0.007513214
2209.095,0.007476132
2209.577,0.007334677
2210.059,0.007206878
2210.542,0.00719667
2211.024,0.007207147
2211.506,0.007192526
2211.988,0.007094002
2212.47,0.006995669
2212.952,0.006877395
2213.434,0.006746264
2213.917,0.006699186
2214.398,0.006671662
2214.881,0.006576788
2215.363,0.006457182
2215.845,0.006331322
2216.327,0.006310276
2216.809,0.006407647
2217.291,0.006393423
2217.773,0.006229228
2218.256,0.006138685
2218.738,0.006100947
2219.22,0.005984932
2219.702,0.005914458
2220.184,0.005967733
2220.666,0.005993734
2221.148,0.005841577
2221.63,0.005664196
2222.113,0.005643081
2222.595,0.005654293
2223.077,0.005532256
2223.559,0.00552729
2224.041,0.005491082
2224.523,0.005354934
2225.005,0.00526417
2225.487,0.005220573
2225.969,0.00512045
2226.452,0.005080957
2226.934,0.005155621
2227.416,0.00527497
2227.898,0.005221479
2228.38,0.005032517
2228.862,0.004899295
2229.344,0.004826384
2229.826,0.004763199
2230.309,0.004712584
2230.791,0.004532751
2231.273,0.004476505
2231.755,0.004475902
2232.237,0.00444256
2232.719,0.004426225
2233.201,0.004452168
2233.684,0.004472856
2234.166,0.004433623
2234.648,0.004272709
2235.13,0.004219776
2235.612,0.004245941
2236.094,0.004220947
2236.576,0.004106035
2237.058,0.004030682
2237.541,0.003978447
2238.023,0.003883758
2238.505,0.003814159
2238.987,0.003735648
2239.469,0.003593468
2239.951,0.003545261
2240.433,0.003569313
2240.915,0.003532433
2241.397,0.003429058
2241.88,0.003467032
2242.362,0.003561596
2242.844,0.003574659
2243.326,0.003422312
2243.808,0.003389785
2244.29,0.003495923
2244.772,0.003470405
2245.255,0.003301735
2245.737,0.003176752
2246.219,0.003159831
2246.701,0.003147849
2247.183,0.002998721
2247.665,0.002899542
2248.147,0.002995618
2248.629,0.003000156
2249.112,0.002796418
2249.594,0.002613176
2250.076,0.002799053
2250.558,0.002832769
2251.04,0.002724225
2251.522,0.002560011
2252.004,0.002661279
2252.486,0.002767673
2252.969,0.00258001
2253.451,0.002237697
2253.933,0.00231294
2254.415,0.002554012
2254.897,0.002410652
2255.379,0.001939618
2255.861,0.002103997
2256.344,0.002390295
2256.825,0.00207613
2257.308,0.001679162
2257.79,0.001862243
2258.272,0.002189374
2258.754,0.002034816
2259.236,0.001614737
2259.718,0.001944244
2260.2,0.002318703
2260.683,0.002017639
2261.165,0.001584208
2261.647,0.001880878
2262.129,0.002109391
2262.611,0.001706005
2263.093,0.001270327
2263.575,0.001680792
2264.057,0.001878915
2264.54,0.001358896
2265.022,0.001159947
2265.504,0.001749118
2265.986,0.001823644
2266.468,0.001196061
2266.95,0.001296414
2267.432,0.001909132
2267.914,0.001594683
2268.396,0.000875023
2268.879,0.001330313
2269.361,0.001792335
2269.843,0.00129874
2270.325,0.000947175
2270.807,0.001678929
2271.289,0.001762326
2271.771,0.001000507
2272.253,0.001150611
2272.736,0.001636455
2273.218,0.001183768
2273.7,0.000922038
2274.182,0.001535625
2274.664,0.001699851
2275.146,0.001056736
2275.628,0.00115503
2276.111,0.001611478
2276.593,0.00120048
2277.075,0.00090205
2277.557,0.00147325
2278.039,0.001496357
2278.521,0.001108953
2279.003,0.001388778
2279.485,0.001574531
2279.968,0.001228956
2280.45,0.001375416
2280.932,0.001691735
2281.414,0.001537354
2281.896,0.001283785
2282.378,0.001416934
2282.86,0.001582578
2283.342,0.001565985
2283.824,0.001415205
2284.307,0.001237363
2284.789,0.001338622
2285.271,0.001310006
2285.753,0.001086431
2286.235,0.001236299
2286.717,0.000876982
2287.199,0.000558834
2287.681,0.000956373
2288.164,0.001020966
2288.646,0.000365921
2289.128,0.000313263
2289.61,0.000524862
2290.092,0.000188308
2290.574,0.000710046
2291.056,0.000340155
2291.539,-0.000576713
2292.021,0.000249107
2292.503,0.000367115
2292.985,-0.000439433
2293.467,-0.000756156
2293.949,-0.000815524
2294.431,-0.000843535
2294.913,-0.000133046
2295.396,-0.000786155
2295.878,-0.002218809
2296.36,-0.001192578
2296.842,-0.001056716
2297.324,-0.001588288
2297.806,-0.001657478
2298.288,-0.002608283
2298.77,-0.001065707
2299.252,-0.0012728
2299.735,-0.002544219
2300.217,-0.003262649
2300.699,-0.00307121
2301.181,-0.002350452
2301.663,-0.002373454
2302.145,-0.003552377
2302.627,-0.00454525
2303.109,-0.003228742
2303.592,-0.003430303
2304.074,-0.003272943
2304.556,-0.005008018
2305.038,-0.004467139
2305.52,-0.004095348
2306.002,-0.004197711
2306.484,-0.006115235
2306.967,-0.008537992
2307.448,-0.005562682
2307.931,-0.004923864
2308.413,-0.006813925
2308.895,-0.01232064
2309.377,-0.00921207
2309.859,-0.006530445
2310.341,-0.007998177
2310.823,-0.01455506
2311.306,-0.01511844
2311.788,-0.008460727
2312.27,-0.008763407
2312.752,-0.0135012
2313.234,-0.01622664
2313.716,-0.01013776
2314.198,-0.01005511
2314.68,-0.01312241
2315.163,-0.01740753
2315.645,-0.01390691
2316.127,-0.01225606
2316.609,-0.01375657
2317.091,-0.02099354
2317.573,-0.02108799
2318.055,-0.01397015
2318.537,-0.01478755
2319.02,-0.02795248
2319.502,-0.03287575
2319.984,-0.01551989
2320.466,-0.0167071
2320.948,-0.04234914
2321.43,-0.04175785
2321.912,-0.01796446
2322.395,-0.02111002
2322.877,-0.06442723
2323.359,-0.0372236
2323.841,-0.02222746
2324.323,-0.03095286
2324.805,-0.08466752
2325.287,-0.03975461
2325.769,-0.02662129
2326.251,-0.03517726
2326.734,-0.07899994
2327.216,-0.06086328
2327.698,-0.03335076
2328.18,-0.03948916
2328.662,-0.1300588
2329.144,-0.07510636
2329.626,-0.03368415
2330.108,-0.04645108
2330.591,-0.3211898
2331.073,-0.04972385
2331.555,-0.03675196
2332.037,-0.09495511
2332.519,-0.181044
2333.001,-0.04347684
2333.483,-0.04600035
2333.966,-0.2344512
2334.448,-0.08947041
2334.93,-0.03957737
2335.412,-0.05235023
2335.894,-0.901716
2336.376,-0.0879939
2336.858,-0.04628572
2337.34,-0.08809663
2337.823,-0.2779758
2338.305,-0.04934359
2338.787,-0.05605282
2339.269,-0.3152132
2339.751,-0.09465628
2340.233,-0.05193746
2340.715,-0.1510267
2341.197,-0.3356186
2341.679,-0.07167383
2342.162,-0.07336915
2342.644,-0.5514503
2343.126,-0.1091417
2343.608,-0.05210653
2344.09,-0.09489216
2344.572,-0.151986
2345.054,-0.03662227
2345.536,-0.05116274
2346.019,-0.09773345
2346.501,-0.02896909
2346.983,-0.02661612
